date,crime_count,day,month,year,day_of_week,is_weekend
2020-05-01,593,1,5,2020,4,0
2020-05-02,494,2,5,2020,5,1
2020-05-03,491,3,5,2020,6,1
2020-05-04,438,4,5,2020,0,0
2020-05-05,445,5,5,2020,1,0
2020-05-06,463,6,5,2020,2,0
2020-05-07,420,7,5,2020,3,0
2020-05-08,445,8,5,2020,4,0
2020-05-09,465,9,5,2020,5,1
2020-05-10,473,10,5,2020,6,1
2020-05-11,452,11,5,2020,0,0
2020-05-12,455,12,5,2020,1,0
2020-05-13,523,13,5,2020,2,0
2020-05-14,470,14,5,2020,3,0
2020-05-15,554,15,5,2020,4,0
2020-05-16,578,16,5,2020,5,1
2020-05-17,441,17,5,2020,6,1
2020-05-18,502,18,5,2020,0,0
2020-05-19,474,19,5,2020,1,0
2020-05-20,543,20,5,2020,2,0
2020-05-21,496,21,5,2020,3,0
2020-05-22,539,22,5,2020,4,0
2020-05-23,555,23,5,2020,5,1
2020-05-24,566,24,5,2020,6,1
2020-05-25,644,25,5,2020,0,0
2020-05-26,579,26,5,2020,1,0
2020-05-27,569,27,5,2020,2,0
2020-05-28,554,28,5,2020,3,0
2020-05-29,583,29,5,2020,4,0
2020-05-30,925,30,5,2020,5,1
2020-05-31,1901,31,5,2020,6,1
2020-06-01,953,1,6,2020,0,0
2020-06-02,681,2,6,2020,1,0
2020-06-03,622,3,6,2020,2,0
2020-06-04,530,4,6,2020,3,0
2020-06-05,546,5,6,2020,4,0
2020-06-06,532,6,6,2020,5,1
2020-06-07,558,7,6,2020,6,1
2020-06-08,526,8,6,2020,0,0
2020-06-09,498,9,6,2020,1,0
2020-06-10,503,10,6,2020,2,0
2020-06-11,557,11,6,2020,3,0
2020-06-12,606,12,6,2020,4,0
2020-06-13,505,13,6,2020,5,1
2020-06-14,540,14,6,2020,6,1
2020-06-15,580,15,6,2020,0,0
2020-06-16,555,16,6,2020,1,0
2020-06-17,607,17,6,2020,2,0
2020-06-18,601,18,6,2020,3,0
2020-06-19,607,19,6,2020,4,0
2020-06-20,656,20,6,2020,5,1
2020-06-21,595,21,6,2020,6,1
2020-06-22,674,22,6,2020,0,0
2020-06-23,581,23,6,2020,1,0
2020-06-24,584,24,6,2020,2,0
2020-06-25,616,25,6,2020,3,0
2020-06-26,559,26,6,2020,4,0
2020-06-27,579,27,6,2020,5,1
2020-06-28,630,28,6,2020,6,1
2020-06-29,556,29,6,2020,0,0
2020-06-30,573,30,6,2020,1,0
2020-07-01,730,1,7,2020,2,0
2020-07-02,641,2,7,2020,3,0
2020-07-03,689,3,7,2020,4,0
2020-07-04,744,4,7,2020,5,1
2020-07-05,727,5,7,2020,6,1
2020-07-06,634,6,7,2020,0,0
2020-07-07,561,7,7,2020,1,0
2020-07-08,555,8,7,2020,2,0
2020-07-09,561,9,7,2020,3,0
2020-07-10,672,10,7,2020,4,0
2020-07-11,630,11,7,2020,5,1
2020-07-12,600,12,7,2020,6,1
2020-07-13,667,13,7,2020,0,0
2020-07-14,607,14,7,2020,1,0
2020-07-15,612,15,7,2020,2,0
2020-07-16,597,16,7,2020,3,0
2020-07-17,660,17,7,2020,4,0
2020-07-18,650,18,7,2020,5,1
2020-07-19,627,19,7,2020,6,1
2020-07-20,652,20,7,2020,0,0
2020-07-21,635,21,7,2020,1,0
2020-07-22,612,22,7,2020,2,0
2020-07-23,568,23,7,2020,3,0
2020-07-24,631,24,7,2020,4,0
2020-07-25,653,25,7,2020,5,1
2020-07-26,662,26,7,2020,6,1
2020-07-27,621,27,7,2020,0,0
2020-07-28,626,28,7,2020,1,0
2020-07-29,622,29,7,2020,2,0
2020-07-30,607,30,7,2020,3,0
2020-07-31,633,31,7,2020,4,0
2020-08-01,712,1,8,2020,5,1
2020-08-02,569,2,8,2020,6,1
2020-08-03,610,3,8,2020,0,0
2020-08-04,545,4,8,2020,1,0
2020-08-05,579,5,8,2020,2,0
2020-08-06,607,6,8,2020,3,0
2020-08-07,597,7,8,2020,4,0
2020-08-08,671,8,8,2020,5,1
2020-08-09,656,9,8,2020,6,1
2020-08-10,951,10,8,2020,0,0
2020-08-11,597,11,8,2020,1,0
2020-08-12,605,12,8,2020,2,0
2020-08-13,650,13,8,2020,3,0
2020-08-14,645,14,8,2020,4,0
2020-08-15,627,15,8,2020,5,1
2020-08-16,670,16,8,2020,6,1
2020-08-17,642,17,8,2020,0,0
2020-08-18,619,18,8,2020,1,0
2020-08-19,629,19,8,2020,2,0
2020-08-20,642,20,8,2020,3,0
2020-08-21,657,21,8,2020,4,0
2020-08-22,644,22,8,2020,5,1
2020-08-23,626,23,8,2020,6,1
2020-08-24,637,24,8,2020,0,0
2020-08-25,640,25,8,2020,1,0
2020-08-26,652,26,8,2020,2,0
2020-08-27,590,27,8,2020,3,0
2020-08-28,668,28,8,2020,4,0
2020-08-29,646,29,8,2020,5,1
2020-08-30,663,30,8,2020,6,1
2020-08-31,699,31,8,2020,0,0
2020-09-01,687,1,9,2020,1,0
2020-09-02,583,2,9,2020,2,0
2020-09-03,575,3,9,2020,3,0
2020-09-04,652,4,9,2020,4,0
2020-09-05,673,5,9,2020,5,1
2020-09-06,649,6,9,2020,6,1
2020-09-07,607,7,9,2020,0,0
2020-09-08,547,8,9,2020,1,0
2020-09-09,545,9,9,2020,2,0
2020-09-10,566,10,9,2020,3,0
2020-09-11,661,11,9,2020,4,0
2020-09-12,564,12,9,2020,5,1
2020-09-13,585,13,9,2020,6,1
2020-09-14,591,14,9,2020,0,0
2020-09-15,608,15,9,2020,1,0
2020-09-16,621,16,9,2020,2,0
2020-09-17,538,17,9,2020,3,0
2020-09-18,578,18,9,2020,4,0
2020-09-19,592,19,9,2020,5,1
2020-09-20,604,20,9,2020,6,1
2020-09-21,570,21,9,2020,0,0
2020-09-22,546,22,9,2020,1,0
2020-09-23,639,23,9,2020,2,0
2020-09-24,573,24,9,2020,3,0
2020-09-25,682,25,9,2020,4,0
2020-09-26,632,26,9,2020,5,1
2020-09-27,655,27,9,2020,6,1
2020-09-28,549,28,9,2020,0,0
2020-09-29,521,29,9,2020,1,0
2020-09-30,585,30,9,2020,2,0
2020-10-01,658,1,10,2020,3,0
2020-10-02,555,2,10,2020,4,0
2020-10-03,608,3,10,2020,5,1
2020-10-04,584,4,10,2020,6,1
2020-10-05,568,5,10,2020,0,0
2020-10-06,596,6,10,2020,1,0
2020-10-07,616,7,10,2020,2,0
2020-10-08,563,8,10,2020,3,0
2020-10-09,657,9,10,2020,4,0
2020-10-10,679,10,10,2020,5,1
2020-10-11,653,11,10,2020,6,1
2020-10-12,579,12,10,2020,0,0
2020-10-13,592,13,10,2020,1,0
2020-10-14,654,14,10,2020,2,0
2020-10-15,647,15,10,2020,3,0
2020-10-16,570,16,10,2020,4,0
2020-10-17,621,17,10,2020,5,1
2020-10-18,561,18,10,2020,6,1
2020-10-19,531,19,10,2020,0,0
2020-10-20,557,20,10,2020,1,0
2020-10-21,582,21,10,2020,2,0
2020-10-22,607,22,10,2020,3,0
2020-10-23,584,23,10,2020,4,0
2020-10-24,558,24,10,2020,5,1
2020-10-25,653,25,10,2020,6,1
2020-10-26,547,26,10,2020,0,0
2020-10-27,518,27,10,2020,1,0
2020-10-28,551,28,10,2020,2,0
2020-10-29,582,29,10,2020,3,0
2020-10-30,620,30,10,2020,4,0
2020-10-31,626,31,10,2020,5,1
2020-11-01,698,1,11,2020,6,1
2020-11-02,605,2,11,2020,0,0
2020-11-03,618,3,11,2020,1,0
2020-11-04,661,4,11,2020,2,0
2020-11-05,646,5,11,2020,3,0
2020-11-06,670,6,11,2020,4,0
2020-11-07,623,7,11,2020,5,1
2020-11-08,597,8,11,2020,6,1
2020-11-09,626,9,11,2020,0,0
2020-11-10,601,10,11,2020,1,0
2020-11-11,489,11,11,2020,2,0
2020-11-12,522,12,11,2020,3,0
2020-11-13,533,13,11,2020,4,0
2020-11-14,474,14,11,2020,5,1
2020-11-15,524,15,11,2020,6,1
2020-11-16,520,16,11,2020,0,0
2020-11-17,504,17,11,2020,1,0
2020-11-18,506,18,11,2020,2,0
2020-11-19,522,19,11,2020,3,0
2020-11-20,647,20,11,2020,4,0
2020-11-21,537,21,11,2020,5,1
2020-11-22,512,22,11,2020,6,1
2020-11-23,539,23,11,2020,0,0
2020-11-24,511,24,11,2020,1,0
2020-11-25,487,25,11,2020,2,0
2020-11-26,395,26,11,2020,3,0
2020-11-27,579,27,11,2020,4,0
2020-11-28,493,28,11,2020,5,1
2020-11-29,536,29,11,2020,6,1
2020-11-30,495,30,11,2020,0,0
2020-12-01,614,1,12,2020,1,0
2020-12-02,514,2,12,2020,2,0
2020-12-03,477,3,12,2020,3,0
2020-12-04,581,4,12,2020,4,0
2020-12-05,567,5,12,2020,5,1
2020-12-06,567,6,12,2020,6,1
2020-12-07,556,7,12,2020,0,0
2020-12-08,550,8,12,2020,1,0
2020-12-09,526,9,12,2020,2,0
2020-12-10,584,10,12,2020,3,0
2020-12-11,503,11,12,2020,4,0
2020-12-12,503,12,12,2020,5,1
2020-12-13,550,13,12,2020,6,1
2020-12-14,556,14,12,2020,0,0
2020-12-15,579,15,12,2020,1,0
2020-12-16,528,16,12,2020,2,0
2020-12-17,519,17,12,2020,3,0
2020-12-18,566,18,12,2020,4,0
2020-12-19,534,19,12,2020,5,1
2020-12-20,558,20,12,2020,6,1
2020-12-21,615,21,12,2020,0,0
2020-12-22,580,22,12,2020,1,0
2020-12-23,588,23,12,2020,2,0
2020-12-24,501,24,12,2020,3,0
2020-12-25,400,25,12,2020,4,0
2020-12-26,441,26,12,2020,5,1
2020-12-27,497,27,12,2020,6,1
2020-12-28,529,28,12,2020,0,0
2020-12-29,430,29,12,2020,1,0
2020-12-30,475,30,12,2020,2,0
2020-12-31,555,31,12,2020,3,0
2021-01-01,843,1,1,2021,4,0
2021-01-02,450,2,1,2021,5,1
2021-01-03,516,3,1,2021,6,1
2021-01-04,535,4,1,2021,0,0
2021-01-05,541,5,1,2021,1,0
2021-01-06,486,6,1,2021,2,0
2021-01-07,579,7,1,2021,3,0
2021-01-08,589,8,1,2021,4,0
2021-01-09,495,9,1,2021,5,1
2021-01-10,559,10,1,2021,6,1
2021-01-11,491,11,1,2021,0,0
2021-01-12,566,12,1,2021,1,0
2021-01-13,518,13,1,2021,2,0
2021-01-14,536,14,1,2021,3,0
2021-01-15,584,15,1,2021,4,0
2021-01-16,489,16,1,2021,5,1
2021-01-17,542,17,1,2021,6,1
2021-01-18,476,18,1,2021,0,0
2021-01-19,522,19,1,2021,1,0
2021-01-20,542,20,1,2021,2,0
2021-01-21,596,21,1,2021,3,0
2021-01-22,521,22,1,2021,4,0
2021-01-23,527,23,1,2021,5,1
2021-01-24,509,24,1,2021,6,1
2021-01-25,538,25,1,2021,0,0
2021-01-26,440,26,1,2021,1,0
2021-01-27,519,27,1,2021,2,0
2021-01-28,481,28,1,2021,3,0
2021-01-29,493,29,1,2021,4,0
2021-01-30,464,30,1,2021,5,1
2021-01-31,344,31,1,2021,6,1
2021-02-01,561,1,2,2021,0,0
2021-02-02,507,2,2,2021,1,0
2021-02-03,501,3,2,2021,2,0
2021-02-04,436,4,2,2021,3,0
2021-02-05,487,5,2,2021,4,0
2021-02-06,405,6,2,2021,5,1
2021-02-07,383,7,2,2021,6,1
2021-02-08,416,8,2,2021,0,0
2021-02-09,439,9,2,2021,1,0
2021-02-10,427,10,2,2021,2,0
2021-02-11,440,11,2,2021,3,0
2021-02-12,487,12,2,2021,4,0
2021-02-13,425,13,2,2021,5,1
2021-02-14,404,14,2,2021,6,1
2021-02-15,341,15,2,2021,0,0
2021-02-16,366,16,2,2021,1,0
2021-02-17,437,17,2,2021,2,0
2021-02-18,449,18,2,2021,3,0
2021-02-19,490,19,2,2021,4,0
2021-02-20,473,20,2,2021,5,1
2021-02-21,464,21,2,2021,6,1
2021-02-22,496,22,2,2021,0,0
2021-02-23,548,23,2,2021,1,0
2021-02-24,519,24,2,2021,2,0
2021-02-25,537,25,2,2021,3,0
2021-02-26,574,26,2,2021,4,0
2021-02-27,572,27,2,2021,5,1
2021-02-28,565,28,2,2021,6,1
2021-03-01,651,1,3,2021,0,0
2021-03-02,507,2,3,2021,1,0
2021-03-03,567,3,3,2021,2,0
2021-03-04,534,4,3,2021,3,0
2021-03-05,534,5,3,2021,4,0
2021-03-06,528,6,3,2021,5,1
2021-03-07,492,7,3,2021,6,1
2021-03-08,538,8,3,2021,0,0
2021-03-09,593,9,3,2021,1,0
2021-03-10,559,10,3,2021,2,0
2021-03-11,503,11,3,2021,3,0
2021-03-12,538,12,3,2021,4,0
2021-03-13,509,13,3,2021,5,1
2021-03-14,458,14,3,2021,6,1
2021-03-15,496,15,3,2021,0,0
2021-03-16,487,16,3,2021,1,0
2021-03-17,522,17,3,2021,2,0
2021-03-18,455,18,3,2021,3,0
2021-03-19,508,19,3,2021,4,0
2021-03-20,498,20,3,2021,5,1
2021-03-21,558,21,3,2021,6,1
2021-03-22,607,22,3,2021,0,0
2021-03-23,503,23,3,2021,1,0
2021-03-24,513,24,3,2021,2,0
2021-03-25,475,25,3,2021,3,0
2021-03-26,514,26,3,2021,4,0
2021-03-27,480,27,3,2021,5,1
2021-03-28,540,28,3,2021,6,1
2021-03-29,507,29,3,2021,0,0
2021-03-30,530,30,3,2021,1,0
2021-03-31,499,31,3,2021,2,0
2021-04-01,655,1,4,2021,3,0
2021-04-02,512,2,4,2021,4,0
2021-04-03,541,3,4,2021,5,1
2021-04-04,551,4,4,2021,6,1
2021-04-05,532,5,4,2021,0,0
2021-04-06,557,6,4,2021,1,0
2021-04-07,590,7,4,2021,2,0
2021-04-08,491,8,4,2021,3,0
2021-04-09,533,9,4,2021,4,0
2021-04-10,521,10,4,2021,5,1
2021-04-11,487,11,4,2021,6,1
2021-04-12,535,12,4,2021,0,0
2021-04-13,520,13,4,2021,1,0
2021-04-14,468,14,4,2021,2,0
2021-04-15,524,15,4,2021,3,0
2021-04-16,531,16,4,2021,4,0
2021-04-17,517,17,4,2021,5,1
2021-04-18,458,18,4,2021,6,1
2021-04-19,444,19,4,2021,0,0
2021-04-20,444,20,4,2021,1,0
2021-04-21,467,21,4,2021,2,0
2021-04-22,503,22,4,2021,3,0
2021-04-23,518,23,4,2021,4,0
2021-04-24,538,24,4,2021,5,1
2021-04-25,507,25,4,2021,6,1
2021-04-26,542,26,4,2021,0,0
2021-04-27,612,27,4,2021,1,0
2021-04-28,535,28,4,2021,2,0
2021-04-29,460,29,4,2021,3,0
2021-04-30,604,30,4,2021,4,0
2021-05-01,721,1,5,2021,5,1
2021-05-02,624,2,5,2021,6,1
2021-05-03,561,3,5,2021,0,0
2021-05-04,481,4,5,2021,1,0
2021-05-05,589,5,5,2021,2,0
2021-05-06,507,6,5,2021,3,0
2021-05-07,519,7,5,2021,4,0
2021-05-08,548,8,5,2021,5,1
2021-05-09,528,9,5,2021,6,1
2021-05-10,532,10,5,2021,0,0
2021-05-11,540,11,5,2021,1,0
2021-05-12,499,12,5,2021,2,0
2021-05-13,547,13,5,2021,3,0
2021-05-14,619,14,5,2021,4,0
2021-05-15,619,15,5,2021,5,1
2021-05-16,564,16,5,2021,6,1
2021-05-17,601,17,5,2021,0,0
2021-05-18,559,18,5,2021,1,0
2021-05-19,587,19,5,2021,2,0
2021-05-20,579,20,5,2021,3,0
2021-05-21,628,21,5,2021,4,0
2021-05-22,677,22,5,2021,5,1
2021-05-23,651,23,5,2021,6,1
2021-05-24,661,24,5,2021,0,0
2021-05-25,639,25,5,2021,1,0
2021-05-26,574,26,5,2021,2,0
2021-05-27,512,27,5,2021,3,0
2021-05-28,505,28,5,2021,4,0
2021-05-29,571,29,5,2021,5,1
2021-05-30,591,30,5,2021,6,1
2021-05-31,546,31,5,2021,0,0
2021-06-01,718,1,6,2021,1,0
2021-06-02,601,2,6,2021,2,0
2021-06-03,628,3,6,2021,3,0
2021-06-04,605,4,6,2021,4,0
2021-06-05,612,5,6,2021,5,1
2021-06-06,719,6,6,2021,6,1
2021-06-07,653,7,6,2021,0,0
2021-06-08,682,8,6,2021,1,0
2021-06-09,609,9,6,2021,2,0
2021-06-10,629,10,6,2021,3,0
2021-06-11,665,11,6,2021,4,0
2021-06-12,603,12,6,2021,5,1
2021-06-13,673,13,6,2021,6,1
2021-06-14,657,14,6,2021,0,0
2021-06-15,619,15,6,2021,1,0
2021-06-16,597,16,6,2021,2,0
2021-06-17,564,17,6,2021,3,0
2021-06-18,642,18,6,2021,4,0
2021-06-19,716,19,6,2021,5,1
2021-06-20,711,20,6,2021,6,1
2021-06-21,602,21,6,2021,0,0
2021-06-22,635,22,6,2021,1,0
2021-06-23,588,23,6,2021,2,0
2021-06-24,586,24,6,2021,3,0
2021-06-25,547,25,6,2021,4,0
2021-06-26,565,26,6,2021,5,1
2021-06-27,690,27,6,2021,6,1
2021-06-28,648,28,6,2021,0,0
2021-06-29,543,29,6,2021,1,0
2021-06-30,582,30,6,2021,2,0
2021-07-01,727,1,7,2021,3,0
2021-07-02,650,2,7,2021,4,0
2021-07-03,667,3,7,2021,5,1
2021-07-04,690,4,7,2021,6,1
2021-07-05,676,5,7,2021,0,0
2021-07-06,563,6,7,2021,1,0
2021-07-07,610,7,7,2021,2,0
2021-07-08,581,8,7,2021,3,0
2021-07-09,611,9,7,2021,4,0
2021-07-10,620,10,7,2021,5,1
2021-07-11,537,11,7,2021,6,1
2021-07-12,582,12,7,2021,0,0
2021-07-13,616,13,7,2021,1,0
2021-07-14,574,14,7,2021,2,0
2021-07-15,532,15,7,2021,3,0
2021-07-16,612,16,7,2021,4,0
2021-07-17,627,17,7,2021,5,1
2021-07-18,592,18,7,2021,6,1
2021-07-19,570,19,7,2021,0,0
2021-07-20,580,20,7,2021,1,0
2021-07-21,576,21,7,2021,2,0
2021-07-22,605,22,7,2021,3,0
2021-07-23,633,23,7,2021,4,0
2021-07-24,614,24,7,2021,5,1
2021-07-25,643,25,7,2021,6,1
2021-07-26,639,26,7,2021,0,0
2021-07-27,626,27,7,2021,1,0
2021-07-28,598,28,7,2021,2,0
2021-07-29,715,29,7,2021,3,0
2021-07-30,649,30,7,2021,4,0
2021-07-31,790,31,7,2021,5,1
2021-08-01,783,1,8,2021,6,1
2021-08-02,607,2,8,2021,0,0
2021-08-03,546,3,8,2021,1,0
2021-08-04,594,4,8,2021,2,0
2021-08-05,586,5,8,2021,3,0
2021-08-06,596,6,8,2021,4,0
2021-08-07,616,7,8,2021,5,1
2021-08-08,622,8,8,2021,6,1
2021-08-09,570,9,8,2021,0,0
2021-08-10,538,10,8,2021,1,0
2021-08-11,552,11,8,2021,2,0
2021-08-12,535,12,8,2021,3,0
2021-08-13,566,13,8,2021,4,0
2021-08-14,612,14,8,2021,5,1
2021-08-15,599,15,8,2021,6,1
2021-08-16,609,16,8,2021,0,0
2021-08-17,593,17,8,2021,1,0
2021-08-18,522,18,8,2021,2,0
2021-08-19,560,19,8,2021,3,0
2021-08-20,607,20,8,2021,4,0
2021-08-21,684,21,8,2021,5,1
2021-08-22,611,22,8,2021,6,1
2021-08-23,638,23,8,2021,0,0
2021-08-24,565,24,8,2021,1,0
2021-08-25,573,25,8,2021,2,0
2021-08-26,585,26,8,2021,3,0
2021-08-27,674,27,8,2021,4,0
2021-08-28,621,28,8,2021,5,1
2021-08-29,651,29,8,2021,6,1
2021-08-30,618,30,8,2021,0,0
2021-08-31,600,31,8,2021,1,0
2021-09-01,762,1,9,2021,2,0
2021-09-02,553,2,9,2021,3,0
2021-09-03,645,3,9,2021,4,0
2021-09-04,669,4,9,2021,5,1
2021-09-05,673,5,9,2021,6,1
2021-09-06,630,6,9,2021,0,0
2021-09-07,568,7,9,2021,1,0
2021-09-08,580,8,9,2021,2,0
2021-09-09,614,9,9,2021,3,0
2021-09-10,676,10,9,2021,4,0
2021-09-11,656,11,9,2021,5,1
2021-09-12,674,12,9,2021,6,1
2021-09-13,687,13,9,2021,0,0
2021-09-14,645,14,9,2021,1,0
2021-09-15,664,15,9,2021,2,0
2021-09-16,674,16,9,2021,3,0
2021-09-17,618,17,9,2021,4,0
2021-09-18,659,18,9,2021,5,1
2021-09-19,710,19,9,2021,6,1
2021-09-20,656,20,9,2021,0,0
2021-09-21,630,21,9,2021,1,0
2021-09-22,625,22,9,2021,2,0
2021-09-23,621,23,9,2021,3,0
2021-09-24,596,24,9,2021,4,0
2021-09-25,637,25,9,2021,5,1
2021-09-26,618,26,9,2021,6,1
2021-09-27,632,27,9,2021,0,0
2021-09-28,666,28,9,2021,1,0
2021-09-29,646,29,9,2021,2,0
2021-09-30,614,30,9,2021,3,0
2021-10-01,833,1,10,2021,4,0
2021-10-02,700,2,10,2021,5,1
2021-10-03,693,3,10,2021,6,1
2021-10-04,624,4,10,2021,0,0
2021-10-05,636,5,10,2021,1,0
2021-10-06,667,6,10,2021,2,0
2021-10-07,582,7,10,2021,3,0
2021-10-08,638,8,10,2021,4,0
2021-10-09,648,9,10,2021,5,1
2021-10-10,641,10,10,2021,6,1
2021-10-11,566,11,10,2021,0,0
2021-10-12,634,12,10,2021,1,0
2021-10-13,605,13,10,2021,2,0
2021-10-14,607,14,10,2021,3,0
2021-10-15,631,15,10,2021,4,0
2021-10-16,605,16,10,2021,5,1
2021-10-17,619,17,10,2021,6,1
2021-10-18,641,18,10,2021,0,0
2021-10-19,562,19,10,2021,1,0
2021-10-20,605,20,10,2021,2,0
2021-10-21,637,21,10,2021,3,0
2021-10-22,607,22,10,2021,4,0
2021-10-23,645,23,10,2021,5,1
2021-10-24,485,24,10,2021,6,1
2021-10-25,579,25,10,2021,0,0
2021-10-26,637,26,10,2021,1,0
2021-10-27,605,27,10,2021,2,0
2021-10-28,593,28,10,2021,3,0
2021-10-29,611,29,10,2021,4,0
2021-10-30,618,30,10,2021,5,1
2021-10-31,659,31,10,2021,6,1
2021-11-01,704,1,11,2021,0,0
2021-11-02,603,2,11,2021,1,0
2021-11-03,594,3,11,2021,2,0
2021-11-04,575,4,11,2021,3,0
2021-11-05,575,5,11,2021,4,0
2021-11-06,632,6,11,2021,5,1
2021-11-07,640,7,11,2021,6,1
2021-11-08,659,8,11,2021,0,0
2021-11-09,627,9,11,2021,1,0
2021-11-10,628,10,11,2021,2,0
2021-11-11,569,11,11,2021,3,0
2021-11-12,550,12,11,2021,4,0
2021-11-13,589,13,11,2021,5,1
2021-11-14,559,14,11,2021,6,1
2021-11-15,598,15,11,2021,0,0
2021-11-16,598,16,11,2021,1,0
2021-11-17,532,17,11,2021,2,0
2021-11-18,579,18,11,2021,3,0
2021-11-19,576,19,11,2021,4,0
2021-11-20,613,20,11,2021,5,1
2021-11-21,586,21,11,2021,6,1
2021-11-22,546,22,11,2021,0,0
2021-11-23,504,23,11,2021,1,0
2021-11-24,598,24,11,2021,2,0
2021-11-25,411,25,11,2021,3,0
2021-11-26,545,26,11,2021,4,0
2021-11-27,550,27,11,2021,5,1
2021-11-28,567,28,11,2021,6,1
2021-11-29,602,29,11,2021,0,0
2021-11-30,571,30,11,2021,1,0
2021-12-01,719,1,12,2021,2,0
2021-12-02,629,2,12,2021,3,0
2021-12-03,676,3,12,2021,4,0
2021-12-04,605,4,12,2021,5,1
2021-12-05,556,5,12,2021,6,1
2021-12-06,559,6,12,2021,0,0
2021-12-07,526,7,12,2021,1,0
2021-12-08,604,8,12,2021,2,0
2021-12-09,584,9,12,2021,3,0
2021-12-10,598,10,12,2021,4,0
2021-12-11,550,11,12,2021,5,1
2021-12-12,595,12,12,2021,6,1
2021-12-13,607,13,12,2021,0,0
2021-12-14,565,14,12,2021,1,0
2021-12-15,632,15,12,2021,2,0
2021-12-16,605,16,12,2021,3,0
2021-12-17,573,17,12,2021,4,0
2021-12-18,577,18,12,2021,5,1
2021-12-19,511,19,12,2021,6,1
2021-12-20,543,20,12,2021,0,0
2021-12-21,512,21,12,2021,1,0
2021-12-22,483,22,12,2021,2,0
2021-12-23,538,23,12,2021,3,0
2021-12-24,484,24,12,2021,4,0
2021-12-25,469,25,12,2021,5,1
2021-12-26,447,26,12,2021,6,1
2021-12-27,511,27,12,2021,0,0
2021-12-28,459,28,12,2021,1,0
2021-12-29,500,29,12,2021,2,0
2021-12-30,553,30,12,2021,3,0
2021-12-31,609,31,12,2021,4,0
2022-01-01,854,1,1,2022,5,1
2022-01-02,410,2,1,2022,6,1
2022-01-03,422,3,1,2022,0,0
2022-01-04,474,4,1,2022,1,0
2022-01-05,421,5,1,2022,2,0
2022-01-06,480,6,1,2022,3,0
2022-01-07,485,7,1,2022,4,0
2022-01-08,420,8,1,2022,5,1
2022-01-09,421,9,1,2022,6,1
2022-01-10,465,10,1,2022,0,0
2022-01-11,463,11,1,2022,1,0
2022-01-12,527,12,1,2022,2,0
2022-01-13,564,13,1,2022,3,0
2022-01-14,611,14,1,2022,4,0
2022-01-15,538,15,1,2022,5,1
2022-01-16,519,16,1,2022,6,1
2022-01-17,491,17,1,2022,0,0
2022-01-18,616,18,1,2022,1,0
2022-01-19,537,19,1,2022,2,0
2022-01-20,500,20,1,2022,3,0
2022-01-21,562,21,1,2022,4,0
2022-01-22,536,22,1,2022,5,1
2022-01-23,440,23,1,2022,6,1
2022-01-24,456,24,1,2022,0,0
2022-01-25,496,25,1,2022,1,0
2022-01-26,495,26,1,2022,2,0
2022-01-27,577,27,1,2022,3,0
2022-01-28,463,28,1,2022,4,0
2022-01-29,493,29,1,2022,5,1
2022-01-30,500,30,1,2022,6,1
2022-01-31,510,31,1,2022,0,0
2022-02-01,666,1,2,2022,1,0
2022-02-02,399,2,2,2022,2,0
2022-02-03,489,3,2,2022,3,0
2022-02-04,548,4,2,2022,4,0
2022-02-05,504,5,2,2022,5,1
2022-02-06,497,6,2,2022,6,1
2022-02-07,546,7,2,2022,0,0
2022-02-08,596,8,2,2022,1,0
2022-02-09,561,9,2,2022,2,0
2022-02-10,589,10,2,2022,3,0
2022-02-11,582,11,2,2022,4,0
2022-02-12,579,12,2,2022,5,1
2022-02-13,479,13,2,2022,6,1
2022-02-14,568,14,2,2022,0,0
2022-02-15,592,15,2,2022,1,0
2022-02-16,595,16,2,2022,2,0
2022-02-17,512,17,2,2022,3,0
2022-02-18,517,18,2,2022,4,0
2022-02-19,564,19,2,2022,5,1
2022-02-20,497,20,2,2022,6,1
2022-02-21,544,21,2,2022,0,0
2022-02-22,565,22,2,2022,1,0
2022-02-23,565,23,2,2022,2,0
2022-02-24,521,24,2,2022,3,0
2022-02-25,572,25,2,2022,4,0
2022-02-26,530,26,2,2022,5,1
2022-02-27,542,27,2,2022,6,1
2022-02-28,567,28,2,2022,0,0
2022-03-01,688,1,3,2022,1,0
2022-03-02,589,2,3,2022,2,0
2022-03-03,606,3,3,2022,3,0
2022-03-04,648,4,3,2022,4,0
2022-03-05,620,5,3,2022,5,1
2022-03-06,536,6,3,2022,6,1
2022-03-07,541,7,3,2022,0,0
2022-03-08,588,8,3,2022,1,0
2022-03-09,529,9,3,2022,2,0
2022-03-10,585,10,3,2022,3,0
2022-03-11,560,11,3,2022,4,0
2022-03-12,636,12,3,2022,5,1
2022-03-13,571,13,3,2022,6,1
2022-03-14,597,14,3,2022,0,0
2022-03-15,588,15,3,2022,1,0
2022-03-16,622,16,3,2022,2,0
2022-03-17,610,17,3,2022,3,0
2022-03-18,582,18,3,2022,4,0
2022-03-19,588,19,3,2022,5,1
2022-03-20,661,20,3,2022,6,1
2022-03-21,627,21,3,2022,0,0
2022-03-22,641,22,3,2022,1,0
2022-03-23,578,23,3,2022,2,0
2022-03-24,604,24,3,2022,3,0
2022-03-25,621,25,3,2022,4,0
2022-03-26,586,26,3,2022,5,1
2022-03-27,522,27,3,2022,6,1
2022-03-28,602,28,3,2022,0,0
2022-03-29,555,29,3,2022,1,0
